Net_Activity,Energy
22.184648889319362,68.83269094060604
28.027532064561704,88.75008121535276
27.044377426284992,86.81242111343198
11.526655134211786,35.96575971027905
23.59403595084664,78.4240963556848
18.623094566110424,60.744750114424015
18.4313489077411,57.190375641043666
27.731593523125763,91.33361409027408
19.965697859035313,65.65032976125546
17.490942288080138,58.60652927245411
25.396342878973186,82.29566396704286
28.848291890762955,90.2368263314915
14.456355104862421,49.82797860211213
23.8830164476273,79.49430079019454
13.286417705675813,45.81343022353113
27.917058881516382,84.92814088734183
27.82850660850626,89.97778985344789
19.55689499092226,62.96612428040909
12.658029859728172,42.50501588952321
19.15807742100512,64.89237796316506
10.831047591742403,36.83111913501413
18.129432497403485,58.40464302644887
21.1235253909825,68.93292293654525
22.759927631628173,71.98389871342819
24.22234678396731,76.35410476635876
21.145541264693996,67.29913164195102
13.906103471094486,45.50117778533392
20.868863997141474,67.0223066969158
22.256790133111295,74.59192756577696
19.080266420555127,60.71381342130409
21.335862262909732,66.6098472083544
18.27124852385323,62.130508707430685
28.737422893675316,90.85681307487454
28.922386084232446,93.50161838193749
16.262703253413015,52.08295098516695
27.349620618720632,87.41917298386508
12.400740935126855,41.925477107866286
22.464032989275193,73.230543653529
16.727566576978557,56.067156994935914
29.13123540267579,95.79010852539659
16.312002956725564,55.5580453887325
16.872152426771823,54.65660105793307
10.457886356261298,38.99133123778482
18.06308489962945,60.00116760851006
21.743268514879254,69.62786069810129
29.248270553567544,94.31562934729563
25.457089890135663,80.18339793924278
12.395938304770722,43.51489422879004
10.203021719992476,36.452874221264175
20.471219388717174,68.8294288546006
13.972725048078553,50.83233107898195
10.735378284465721,35.254323532132
23.699412867499767,75.45469965600674
23.4844261510466,74.51001236380779
29.3244206345478,95.97686197057283
25.93977184470872,82.1976914857739
12.644315499065645,42.133881006396415
29.629500373155928,94.62944255424702
29.063574220676454,91.77479298837086
22.428292194568993,74.35009708026476
12.226999682965069,40.65221324175475
20.2608765474912,60.79413388683176
28.40850536301954,91.20917247564341
10.24534124845311,38.895739445941324
28.424823103213892,90.39791321871571
13.069350981379763,47.36596703214448
24.01368608631453,76.92758152083586
20.369675034780702,65.62224050607556
22.293788364842584,73.64439954744263
29.245338835379332,90.2256927802346
20.947586159098062,69.47390251483185
20.935131301767505,67.41650478437666
12.125380729607468,40.905985277218555
19.684780368206788,62.400837429746666
23.45157533831413,78.1971173900913
27.40546784247739,81.87297057113811
26.074817668138646,86.99524615031716
14.950107379770799,51.35412725581242
16.167355778019587,53.5534276315358
28.254500634751714,90.57814406853846
20.21117716793829,69.92593803145218
24.571574589908266,76.45222434494386
10.811479337149365,34.65272337765095
11.442718677451547,39.602382564646746
17.40278239991995,51.01728832632237
29.183660973604667,94.20016291000871
19.574718446035845,64.48862255993281
20.633963935563393,63.14235787509794
12.300381520180448,42.421959990545425
21.156359117251853,70.31509652811467
16.372467880582676,55.02985097437977
17.673803354386813,61.0046929223262
21.26854327027763,69.8873544636453
14.840510950950776,49.16290266232976
12.893547790262332,41.79595029949157
19.480275642641487,61.677619148692
29.767395288343582,95.02266696196749
19.11417789520808,61.34868647685136
19.434436717124548,61.303133776266634
17.601205941781334,59.653527542268364
22.309242093550743,71.38177115832593
27.860296017432912,90.14008746344027
20.377486442261173,67.08365566054098
20.575618785324032,66.63276789607505
11.955454791056203,34.85883324388817
11.797867707152,36.762068019318995
23.253437469508103,75.42024300453272
20.842006594256326,66.91695883388621
21.616083528199063,69.90085299505361
24.202587090985432,76.85603729511587
11.437013691518734,39.540780361192866
28.186215277321097,86.48121367333383
19.513329715591258,66.23063999044429
28.127749466374922,93.80931907595144
27.188714289419586,85.49135584118682
29.94386236495917,97.42518094443827
21.83323015727492,72.0162137085567
10.523854286020436,34.190436478282756
12.882409100696869,41.99174548186685
25.403283552439834,80.04604237812244
23.287045579306273,73.52486149666785
10.003399904397227,36.31153403572655
14.2485878224337,51.047543789764084
27.32730684339778,87.07405808999529
20.05189293418957,61.06465102785997
13.01200123507816,44.26980906155299
